en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Konstantin_Batyushkov|Konstantin_Batyushkov|Konstantin Batyushkov|5834
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Pavel_Bazhov|Pavel_Bazhov|Pavel Bazhov|4133
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Demyan_Bedny|Demyan_Bedny|Demyan Bedny|3077
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Dmitry_Begichev|Dmitry_Begichev|Dmitry Begichev|343
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Alexander_Bek|Alexander_Bek|Alexander Bek|1907
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Vissarion_Belinsky|Vissarion_Belinsky|Vissarion Belinsky|16157
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Vasily_Belov|Vasily_Belov|Vasily Belov|1653
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Andrei_Bely|Andrei_Bely|Andrei Bely|19308
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Alexander_Belyaev|Alexander_Belyaev|Alexander Belyaev|7254
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Vladimir_Benediktov|Vladimir_Benediktov|Vladimir Benediktov|493
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Nina_Berberova|Nina_Berberova|Nina Berberova|6328
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Nikolai_Berg|Nikolai_Berg|Nikolai Berg|517
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Olga_Bergholz|Olga_Bergholz|Olga Bergholz|3705
